id,project_reference,identifier,version,created_on,category_id,active,uuid
1443,1809,18293,7,2019-04-27,4,false,6df97c5f-3e4a-4b0c-846a-5aea74b7726e
1444,1039,18293,8,2019-04-27,4,false,0a171202-7e9e-499c-b52c-c3851340c63a
1445,1463,18293,9,2019-04-27,3,true,afdf1092-f113-4699-ae80-3a6cb170a89f
1446,1128,18293,10,2019-04-27,1,false,5ad940a3-4bcf-4dde-b262-cc4382387119
1447,1317,16425,1,2019-04-27,1,false,23a25079-cec6-4568-85d1-89b5a8b4350e
1448,1690,16425,2,2019-04-27,4,false,70912693-d612-4f59-b3e9-cf77bdb8db3c
1449,1039,16425,3,2019-04-27,4,false,85d44216-0d8a-498b-905d-2f70276a16a6
1450,1070,16425,4,2019-04-27,3,false,6fe1f32b-a47c-4c65-a09a-fc22110bbafa
1451,1399,16425,5,2019-04-27,4,false,7ff74800-51ff-4a7f-9812-5298976676b2
1452,1128,16425,6,2019-04-27,4,false,8e13258d-ca6a-4cca-aa0a-dc98c7d985f5
1453,1250,16425,7,2019-04-27,2,false,9c90e301-ddf4-418f-997c-db75b2580e6e
1454,1789,16425,8,2019-04-27,2,false,c5ac2153-590f-46ed-9ec1-1340dcce4133
1455,1796,16425,9,2019-04-27,2,true,5092983d-f90b-4c5a-b89e-601a0f35bcce
1456,1927,16425,10,2019-04-27,3,false,d79b6689-7d3b-49ca-8384-805ecc28e3ae
1457,1128,10976,1,2019-04-27,1,false,83d9b396-763d-4e53-9060-fb0e03cc8f29
1458,1128,10976,2,2019-04-27,3,false,3d90c137-75f9-40ee-9bd8-7486804ad682
1459,1596,10976,3,2019-04-27,2,true,bffa531f-2d32-4705-ad26-fffd1e23d6fc
1460,1250,10026,1,2019-04-27,1,false,db5f7fdf-309b-4d67-b755-5f726b17ed36
1461,1128,10026,2,2019-04-27,3,false,13c36715-8e2b-4b00-895b-370295506166
1462,1789,10026,3,2019-04-27,1,false,af476067-585a-4f08-abaf-3fcef2f456be
1463,1796,10026,4,2019-04-27,1,false,1b096d50-7420-4cea-91a5-b5a7ba40c43b
1464,1128,10026,5,2019-04-27,4,false,2280089c-a4d1-4550-8467-c20ea7283306
1465,1796,10026,6,2019-04-27,3,false,01ff6990-3b3a-4818-b1ce-1cbe468ed99f
1466,1317,10026,7,2019-04-27,1,false,395dec93-8502-4d21-9e58-d1e686589002
1467,1701,10026,8,2019-04-27,4,true,d3ee63b4-6464-49df-aeb9-ef595d2fead3
1468,1927,10534,1,2019-04-27,1,false,9db254cc-f21c-4c7b-a42b-5ffd9fb504fb
1469,1128,10534,2,2019-04-27,4,false,08699e06-7ca2-46ac-bf96-ee43301bdd86
1470,1434,10534,3,2019-04-27,4,false,0fdfe760-2822-45f5-b39d-544a73085a1f
1471,1034,10534,4,2019-04-27,2,true,48d2f63f-242c-4b44-9804-baea01d95552
1472,1701,12283,1,2019-04-27,4,false,03790f10-b5ea-4f13-94d7-55e925fc540d
1473,1789,12283,2,2019-04-27,4,false,58e84ee1-eec7-4cc5-8818-5d4fb7ba2dfd
1474,1128,12283,3,2019-04-27,2,false,6352fb4c-f82c-4795-a582-cec5423cd287
1475,1403,12283,4,2019-04-27,1,false,6f7f717a-abb7-4603-8b1a-d36d7d156a9c
1476,1070,12283,5,2019-04-27,3,false,179cbf8a-dcbd-42d5-8a12-24be8a99b3fc
1477,1070,12283,6,2019-04-27,3,false,35185933-2c7f-49fa-a9dd-22cfeb189db3
1478,1755,12283,7,2019-04-27,2,false,6fc032d3-8755-4096-83ab-b6c894d3e55e
1479,1690,12283,8,2019-04-27,2,true,35c96399-3858-4a91-8d76-69fa6589cc9b
1480,1859,17285,1,2019-04-27,1,false,418681be-54fd-41aa-a0cd-fa6e8a968850
1481,1902,17285,2,2019-04-27,2,false,9891af7f-9b7c-4543-96dd-8025b23e02d1
1482,1317,17285,3,2019-04-27,1,false,e2516d10-2bcc-4b52-9d4e-ce5a7c8f3962
1483,1399,17285,4,2019-04-27,4,false,fe57770f-96e8-46b8-b818-bb69f959fa2e
1484,1034,17285,5,2019-04-27,1,false,2031107e-1d2f-4bf5-9024-08d83de3ac7f
1485,1809,17285,6,2019-04-27,1,false,37306f90-f536-499a-90f0-99997ac0556c
1486,1295,17285,7,2019-04-27,4,true,dcea03b5-4711-4331-9e60-0c438a8090cb
1487,1317,10210,1,2019-04-27,4,false,debecc18-93a3-4450-98e6-627fc0d2beb1
1488,1463,10210,2,2019-04-27,1,false,ed573489-9b77-44fb-a879-8d0f575db0de
1489,1789,10210,3,2019-04-27,2,false,9c534a05-4b9a-44b6-bca8-fbf4d8b4e6fb
1490,1250,10210,4,2019-04-27,1,false,33675b9a-91ef-4cab-b9bc-0d10097cc113
1491,1674,10210,5,2019-04-27,4,false,3ba3f03c-be4b-4d0b-b895-413e3276b8fe
1492,1809,10210,6,2019-04-27,4,false,5a46ccb8-60f1-4341-a291-52de6273a375
1493,1317,10210,7,2019-04-27,1,false,c85f6ecb-8719-4541-b4ec-163cf8f5cc6e
1494,1690,10210,8,2019-04-27,3,false,dcda921b-a3b1-4704-8681-43cfb82b796d
1495,1954,10210,9,2019-04-27,4,true,9ce35605-d529-4d2f-a710-7396722f3eed
1496,1250,18781,1,2019-04-27,1,false,8e77abc2-9692-4cb3-b137-163cd29cfef4
1497,1960,18781,2,2019-04-27,3,false,0540d4cd-3cfa-4d8a-a482-ffced83d8cb9
1498,1250,18781,3,2019-04-27,3,false,cae781f5-5960-45cf-b786-35702b6f13be
1499,1034,18781,4,2019-04-27,3,false,90a7bcc4-46ad-4583-a43b-f64b3907a042
1500,1674,18781,5,2019-04-27,1,false,d0e4e2b2-39ed-4157-bee1-a7ca9509db3a
1501,1690,18781,6,2019-04-27,4,false,433d7afa-503e-40ac-a03c-c2b10162cb46
1502,1690,18781,7,2019-04-27,4,false,10be193f-2a09-4ecf-b9ba-a0fdb96a669d
1503,1039,18781,8,2019-04-27,4,true,459f5aca-f186-464b-8cf9-2b9ca0f0cd7a
1504,1809,19488,1,2019-04-27,4,false,d33843d4-0e89-4d0b-9d99-79c03158fcf0
1505,1403,19488,2,2019-04-27,3,false,11cd4620-e46c-4c3d-9d03-4bd127893b2a
1506,1960,19488,3,2019-04-27,2,false,a0db85f1-8aa3-4c5f-88e2-d82f43178071
1507,1667,19488,4,2019-04-27,1,true,4a24e5b8-06fa-444c-b9e7-ef534570aa16
1508,1317,15311,1,2019-04-27,3,false,045607fc-4403-4b42-ab18-699df2ad7b00
1509,1399,15311,2,2019-04-27,4,false,67f16526-eb5d-4d8d-bfe6-84ca04334bb5
1510,1128,15311,3,2019-04-27,1,false,69a3c1bf-2bd5-4476-bc34-fa4644697c8c
1511,1960,15311,4,2019-04-27,1,false,986475de-abcb-4b45-9000-e0d134fdadc8
1512,1755,15311,5,2019-04-27,2,false,1bcbc234-7d17-40e2-99dc-a91221878862
1513,1317,15311,6,2019-04-27,1,false,69132474-d9ff-4fe7-9632-d9cc745df5d6
1514,1317,15311,7,2019-04-27,1,false,7b82198d-6e59-4aae-a053-f69a860a14a7
1515,1399,15311,8,2019-04-27,4,true,8da20298-02f4-46b3-9482-c5f0cf02a3a3
1516,1295,18635,1,2019-04-27,2,false,09917c31-edfd-460a-94da-e9d4f3916943
1517,1954,18635,2,2019-04-27,2,false,d988022a-2ed6-4204-acc6-4ba3b60cf01e
1518,1463,18635,3,2019-04-27,2,false,244688b2-3400-462c-8796-72dfa169c0d5
1519,1463,18635,4,2019-04-27,3,false,0eeb2557-eb7e-4c5f-b27c-f04a71291da8
1520,1070,18635,5,2019-04-27,3,false,80ff9e15-f5c2-4c70-8ece-dc23805e3af3
1521,1902,18635,6,2019-04-27,4,true,aaad2129-8a26-4f0b-82c8-d7d5d1e823a7
1522,1128,11846,1,2019-04-27,4,false,1b8fdc0b-1e48-4cc1-9866-ddafaeb83973
1523,1434,11846,2,2019-04-27,3,false,c130aeea-fb48-4048-904b-e24d1cba19a0
1524,1403,11846,3,2019-04-27,4,true,4da1f0b9-5af6-417c-96cf-a60b358f9fb5
1525,1789,15871,1,2019-04-27,4,false,3af4cf0c-4daf-4501-aa46-4ecfae1702aa
1526,1674,15871,2,2019-04-27,4,false,daddb715-7c4b-41ce-a75f-4e80f0a8ce5f
1527,1434,15871,3,2019-04-27,3,false,935a0f11-c6a7-4961-9482-6ff2a17a373a
1528,1034,15871,4,2019-04-27,4,false,fc458337-e217-460b-a93c-db59c4b2dcf5
1529,1317,15871,5,2019-04-27,4,false,d6822139-b2c6-4c27-9548-e7f92dd231e3
1530,1960,15871,6,2019-04-27,1,false,312a7f81-f20f-40ec-a60d-91f9aacbe533
1531,1859,15871,7,2019-04-27,2,true,4c6db96e-95db-47bf-989d-df121ea3fd6f
1532,1859,10938,1,2019-04-27,2,false,fa32cf0f-ae8a-4017-8b3e-257cd155d365
1533,1809,10938,2,2019-04-27,2,false,bc8e94d6-4c86-4e34-b781-27d2024b772a
1534,1667,10938,3,2019-04-27,2,false,09481220-cc4c-494c-a173-b75e8ee2ccf8
1535,1034,10938,4,2019-04-27,2,false,d3b4c885-d921-457c-8590-bb60bb68f8f8
1536,1317,10938,5,2019-04-27,4,false,e14082ca-38fe-47f0-91a2-170220490633
1537,1039,10938,6,2019-04-27,2,false,a8f18b21-4570-4872-9138-0c75a383bf7b
1538,1954,10938,7,2019-04-27,1,false,e6654fb7-63a2-4e2a-b84b-d645f25a4f7c
1539,1039,10938,8,2019-04-27,4,false,e5f3b368-f8eb-413b-b635-63dc84eb92de
1540,1034,10938,9,2019-04-27,4,true,fb191481-8914-4028-91a9-55ed2390fae2
1541,1927,18380,1,2019-04-27,3,false,d26c1928-e9da-4b5c-bc5c-1506eabb84e7
1542,1070,18380,2,2019-04-27,1,false,653d0964-072c-4852-a9b6-9ae9e808e927
1543,1667,18380,3,2019-04-27,1,false,9bf99ec5-d1aa-4ea1-9180-f0f48d7631b1
1544,1960,18380,4,2019-04-27,2,false,937761a1-fb51-4187-93a5-17fe905ee1ee
1545,1250,18380,5,2019-04-27,4,true,f368e28b-f9c9-467a-ac4a-97f1b820d03a
1546,1034,19640,1,2019-04-27,3,false,67461810-5872-45e0-b6ac-42abd01e6e24
1547,1674,19640,2,2019-04-27,2,false,a86820b1-f619-451a-a37d-8749879edc2a
1548,1034,19640,3,2019-04-27,4,false,d6b7795e-094b-4245-9de6-9a41ff45fe9e
1549,1927,19640,4,2019-04-27,2,false,2c6bdb41-594b-45fb-af14-c101a7e5e1b3
1550,1070,19640,5,2019-04-27,4,false,70d72b94-9a01-4075-8bef-b1a72db80dee
1551,1399,19640,6,2019-04-27,1,true,6c16c56b-44f6-48ac-a0c5-6c4e35526055
1552,1403,15247,1,2019-04-27,2,false,445fe936-acbf-4ad6-a310-13875c704210
1553,1701,15247,2,2019-04-27,2,false,46aec25f-1023-433e-9e04-e6eee02fb893
1554,1954,15247,3,2019-04-27,3,false,38841709-5db4-4719-adbd-47efa21b4958
1555,1317,15247,4,2019-04-27,1,true,eef91c44-e716-4754-a7cf-7322f9d65e3c
1556,1596,15714,1,2019-04-27,3,false,932fa54a-0043-4456-b93e-45aaa0bc865f
1557,1039,15714,2,2019-04-27,3,false,e546e44f-48ce-4372-85ec-d7634fe280d6
1558,1667,15714,3,2019-04-27,1,false,3790dbb1-9fc2-49a5-a9cb-30e03d91316c
1559,1463,15714,4,2019-04-27,3,false,804b7b84-0abe-4dba-adb1-ccb5216106f6
1560,1755,15714,5,2019-04-27,4,false,f43765a6-eded-4e42-9a1b-3f875dec6ca4
1561,1859,15714,6,2019-04-27,1,false,0545b817-834e-444b-bce0-2da52a11cf6a
1562,1789,15714,7,2019-04-27,4,false,8385c19e-7422-4625-ba20-42cf1fa07aea
1563,1463,15714,8,2019-04-27,4,false,73a65df9-d807-45bd-9337-b4bb09bc1673
1564,1399,15714,9,2019-04-27,3,true,262d7143-bd44-44f4-aa08-8ca7312656e2
1565,1954,19593,1,2019-04-27,2,false,1ce30733-71a1-4f8f-a773-e3b43b7be598
1566,1902,19593,2,2019-04-27,3,false,1c02f6bd-cedb-4abe-8ecb-602c77f9f0f9
1567,1399,19593,3,2019-04-27,2,false,f83aa156-96fc-4e12-8897-20b11d195088
1568,1317,19593,4,2019-04-27,4,false,5a394a64-d080-4486-b011-bf92e7fcc9fe
1569,1128,19593,5,2019-04-27,1,true,7f2bb621-bfd3-4861-94df-bb94e68f7c82
1570,1070,18968,1,2019-04-27,2,false,6182c7f9-1a39-4062-8c37-3ee95695c3cd
1571,1434,18968,2,2019-04-27,4,false,a55c994f-bfd6-4dc5-8890-49f8dffe8e54
1572,1809,18968,3,2019-04-27,3,false,0aca95c0-6bf3-4f8b-992f-cb4852f4b926
1573,1403,18968,4,2019-04-27,1,false,b6a6a725-ee71-43fe-8633-a60e5e83cfc7
1574,1954,18968,5,2019-04-27,2,true,9699b5ff-26ed-413a-9dd0-5d4bc224bec0
1575,1690,13360,1,2019-04-27,2,false,bc7778d1-267a-4a99-a6dd-650162bfae00
1576,1902,13360,2,2019-04-27,2,false,13daab12-90bc-4603-9401-694b1f56eca4
1577,1295,13360,3,2019-04-27,1,true,f27a66f6-bfeb-47db-b0e7-7a5c44d23f49
1578,1434,12482,1,2019-04-27,4,false,cd55134e-c27c-4809-a664-bd98be734cdb
1579,1399,12482,2,2019-04-27,1,false,4a866f76-0400-4a99-aecd-03a3048b62dc
1580,1755,12482,3,2019-04-27,1,false,053a0527-58f5-4d7c-aacb-b4b6db401a89
1581,1954,12482,4,2019-04-27,4,false,3337577d-3ede-49f7-92a6-452c1698216c
1582,1399,12482,5,2019-04-27,1,false,bac66010-9eba-42f6-80ca-8bfd4e13267b
1583,1596,12482,6,2019-04-27,2,false,229a912f-1809-44cb-8ea0-bff3b3046756
1584,1434,12482,7,2019-04-27,3,true,af3b73d0-b0bb-4070-8c5e-938efee721a8
1585,1399,16177,1,2019-04-27,1,false,b75ea87a-856d-465f-8bc0-0f55a884caab
1586,1596,16177,2,2019-04-27,3,false,6670120e-af0b-4d21-975a-22d304a8396b
1587,1250,16177,3,2019-04-27,4,true,4c14a96c-300f-4565-89cd-f3efd72329af
1588,1434,19427,1,2019-04-27,1,false,0f79b236-4d0b-49d4-bb40-53782b1d8063
1589,1809,19427,2,2019-04-27,3,false,28e558d1-a5a7-41eb-8f5a-fac2e4631717
1590,1317,19427,3,2019-04-27,3,false,7187d6d6-f992-4b28-b68a-edccf652e913
1591,1039,19427,4,2019-04-27,3,true,f89be683-1b83-402c-bc42-09fb76865663
1592,1789,11653,1,2019-04-27,1,false,e42f1713-6e7b-4613-8aa1-c619cce7f9b4
1593,1701,11653,2,2019-04-27,4,false,696309ef-33dc-464f-9ed1-92b197fd708b
1594,1690,11653,3,2019-04-27,4,false,a44a4111-ff78-43f1-b110-eb0a5a1f8e37
1595,1399,11653,4,2019-04-27,2,false,eed5dd3f-c615-48fc-9cac-c672d9407438
1596,1796,11653,5,2019-04-27,3,true,3eb982bd-9fb5-4b33-a6bb-5e12360fa0f6
1597,1399,16094,1,2019-04-27,1,false,1c410e89-3708-4b88-9fd5-b1f79cc27e17
1598,1859,16094,2,2019-04-27,3,false,e55325ff-b58f-4ad7-b9a5-721f2e9166ef
1599,1809,16094,3,2019-04-27,1,false,5332b5d8-90a2-4b8a-9aa1-d56c8e65f149
1600,1434,16094,4,2019-04-27,2,false,49ebf2f4-63a1-45b9-92a0-2f809e4f0314
1601,1070,16094,5,2019-04-27,2,false,6f2a22a2-e2b1-403b-b7e7-ee200e4b0265
1602,1399,16094,6,2019-04-27,3,false,5c1eab11-f5a6-46f3-8a73-808885c558c5
1603,1859,16094,7,2019-04-27,4,true,ea92308c-0e6a-4dee-a47d-d234f3433f46
1604,1403,16624,1,2019-04-27,3,false,1973ddcc-388f-48eb-87e2-eee3ff81f5b1
1605,1859,16624,2,2019-04-27,2,false,33584b6e-4aeb-4633-baea-8a50aed0f46b
1606,1596,16624,3,2019-04-27,4,false,baef1885-c0a7-45a8-96b3-59b747cd2ef7
1607,1859,16624,4,2019-04-27,1,false,475168c0-e939-4686-928b-e4b6b3bb36fa
1608,1317,16624,5,2019-04-27,3,false,cc07167a-bed7-4d4b-a87e-7cde2ebd897a
1609,1755,16624,6,2019-04-27,1,false,480df336-9fdf-4f9c-88d7-56eee84a6138
1610,1128,16624,7,2019-04-27,2,false,72c1dfaa-0e9f-4373-ae33-be3525632bcc
1611,1317,16624,8,2019-04-27,3,false,5c05a0e0-d9cd-457f-85d6-b0949f25e395
1612,1039,16624,9,2019-04-27,2,true,6c1bca77-34e9-4bbd-92ca-3d69aafc1f59
1613,1039,16624,10,2019-04-27,2,false,1117d154-6bca-4158-8d55-f11639e40fba
1614,1250,19049,1,2019-04-27,3,false,5a4f35e3-34d8-4e06-8033-f3a57cc707a0
1615,1128,19049,2,2019-04-27,3,false,06e8d068-8c33-4160-aa57-1fb9c9c65765
1616,1403,19049,3,2019-04-27,3,false,41619e95-d24a-41e8-b506-d1d92d3eb11a
1617,1034,19049,4,2019-04-27,2,false,c4073039-7633-4082-bbd7-c8092d93d051
1618,1399,19049,5,2019-04-27,1,false,b11aae3d-2d09-41dc-87c3-90270c7cfd42
1619,1960,19049,6,2019-04-27,3,false,39e2a137-7734-48e7-be58-4d006895715b
1620,1128,19049,7,2019-04-27,4,true,8ebf56f2-7a2e-48a0-ac5b-d51e1155bcd3
1621,1690,19764,1,2019-04-27,1,false,e547c630-ede1-4861-bb4d-3bf8f47a0430
1622,1954,19764,2,2019-04-27,4,false,6f275a44-b298-4378-8090-68f22d6180a0
1623,1809,19764,3,2019-04-27,3,false,a5218262-18b5-470a-a18e-e637b20b9b10
1624,1796,19764,4,2019-04-27,2,false,6bc7d17c-2df4-4470-a7e6-22608ccd6914
1625,1250,19764,5,2019-04-27,3,false,ec5ccb54-69b6-4612-a572-ccb5e95aa70a
1626,1403,19764,6,2019-04-27,4,false,ed31b933-17e4-4a43-b7cb-72a8a2aaa3d4
1627,1403,19764,7,2019-04-27,4,false,162ee917-3dc2-4363-bbca-79e8ee5493c1
1628,1128,19764,8,2019-04-27,2,false,f4c9ca67-24d9-4e92-80e4-12b0dcafda74
1629,1034,19764,9,2019-04-27,2,true,f5788b08-c4ec-4206-a0b1-ad98a461576e
1630,1596,19764,10,2019-04-27,1,false,f89e5a50-810c-4403-ac12-4e5910ac6ecc
1631,1954,18575,1,2019-04-27,3,false,a434c935-4f3c-494c-8a02-52d8d0b2b909
1632,1789,18575,2,2019-04-27,4,false,80f6bf4b-b773-42d6-bd87-b95ebfa6f8ff
1633,1796,18575,3,2019-04-27,4,true,5f424ec9-caac-4515-a8f9-2b7531202f57
1634,1755,14598,1,2019-04-27,3,false,422480f2-c5d6-420d-8432-64e4510b9e5a
1635,1859,14598,2,2019-04-27,3,false,c5922d6a-9fcd-46f8-b593-6ac404dab260
1636,1809,14598,3,2019-04-27,3,false,416b991e-cf46-4c21-a917-a15fb6ec2c92
1637,1701,14598,4,2019-04-27,3,false,ec818775-9e60-4e10-bf54-6d3c6117ca73
1638,1859,14598,5,2019-04-27,2,false,4e10a34a-8a76-4e2c-91d6-fedff77513d6
1639,1789,14598,6,2019-04-27,4,false,a0cafda8-8d43-43c9-823c-9aa47e9daacb
1640,1034,14598,7,2019-04-27,1,true,2089712c-55b7-4799-be60-feebf86552f0
1641,1317,12949,1,2019-04-27,4,false,b1f50eca-f9be-4a96-b7bf-ffcdd61d3339
1642,1789,12949,2,2019-04-27,2,false,509c0521-09f4-4c32-b7cc-6b8b89167781
1643,1250,12949,3,2019-04-27,2,false,9de31409-d772-4183-bc10-a2061e97847f
1644,1070,12949,4,2019-04-27,3,false,695e65f0-2dba-40d3-8ddb-90be3967f62d
1645,1902,12949,5,2019-04-27,3,false,d2c02402-33ef-462e-8581-5ef231d853d6
1646,1434,12949,6,2019-04-27,2,true,32b30245-44af-42d7-ade5-c18c9c1a4a2b
1647,1463,12003,1,2019-04-27,1,false,8aaf89ff-80a2-40ad-a614-920c397a1560
1648,1674,12003,2,2019-04-27,4,false,073cc836-5ae8-4a3e-9dc3-caff1db5f164
1649,1674,12003,3,2019-04-27,4,false,5c422467-b5a1-49ee-8446-6a7a44dce9ce
1650,1399,12003,4,2019-04-27,4,false,78f83a68-2ad8-49b0-9761-bd7fe0f5e53d
1651,1927,12003,5,2019-04-27,3,true,2909d301-d706-411c-a8ef-1b3f0f2b116e
1652,1902,16728,1,2019-04-27,1,false,6da24ace-cb53-459c-bca5-1ddc1726e302
1653,1674,16728,2,2019-04-27,2,false,d5546e20-2b12-4d07-8350-029e6b8a84b3
1654,1902,16728,3,2019-04-27,3,false,7e171ab7-51f3-4a7e-b55d-86cffe1936cd
1655,1789,16728,4,2019-04-27,2,false,c52c1776-20f6-4711-b9db-1afa955a7e8b
1656,1128,16728,5,2019-04-27,1,false,8850b0f6-103e-43e0-b0a4-4ce02f61f5da
1657,1034,16728,6,2019-04-27,1,false,e532fae8-2fa8-4a50-8d57-0df59c666471
1658,1809,16728,7,2019-04-27,2,false,1ea9815c-0a1e-4d4a-94f2-8caf4f2c40d1
1659,1434,16728,8,2019-04-27,3,false,0b024339-1c50-41e9-a0f0-cf0a3955fbcb
1660,1690,16728,9,2019-04-27,3,true,2713a72d-98e9-4477-9196-8f8a13b6d107
1661,1295,16202,1,2019-04-27,4,false,7928f4f3-3df3-4d98-8e11-60d5e7dc99f3
1662,1403,16202,2,2019-04-27,2,false,6f61e7e7-23de-4125-9bba-6674a4ada33f
1663,1755,16202,3,2019-04-27,1,false,1ba50df2-58e2-4101-9ba5-82db2795e086
1664,1960,16202,4,2019-04-27,4,false,74d757c9-ee71-4611-82c6-0fe4c22cf484
1665,1463,16202,5,2019-04-27,3,true,ec98326e-2ae0-4c8d-9d17-ebbb3fd91d6f
1666,1859,10604,1,2019-04-27,4,false,7767d50d-4885-432f-b5a3-868dbe1ae4e6
1667,1674,10604,2,2019-04-27,2,false,13b2c366-a8e6-417e-a6f4-1a99e94921fd
1668,1755,10604,3,2019-04-27,1,true,2fae16ea-5031-4208-b3d0-722bb4d34d7d
1669,1399,17435,1,2019-04-27,1,false,cae5ea71-1532-412b-9e66-5fa34f7af743
1670,1250,17435,2,2019-04-27,2,false,182dbbb5-fecf-4095-8053-4ab63c3bb53e
1671,1250,17435,3,2019-04-27,2,true,4299aac5-0824-4d37-ad4c-0d7e9bfb094a
1672,1796,15341,1,2019-04-27,3,false,5531c4c5-fe24-4719-bc5b-d3b16cf9bc75
1673,1809,15341,2,2019-04-27,1,false,d4877b35-1c25-4c68-a455-83a18c071f6b
1674,1317,15341,3,2019-04-27,4,false,894ef4f6-c7e4-4d55-b294-0ea68c24f02a
1675,1403,15341,4,2019-04-27,3,false,1d59515e-2a01-4c20-a59e-b6b9636f22c5
1676,1954,15341,5,2019-04-27,2,false,5c6239d4-9012-4717-9c9e-3df5a1d609ae
1677,1403,15341,6,2019-04-27,3,true,7547e0d8-ba11-466c-be32-1609c0b8ac66
1678,1463,18671,1,2019-04-27,1,false,21e5c853-ab88-4612-a9af-b04d11df5086
1679,1809,18671,2,2019-04-27,1,false,7c790368-cc9c-4b50-b8b9-e0f7e2dadb75
1680,1463,18671,3,2019-04-27,1,false,ab16ed14-938b-424f-93e8-b88b1c571e52
1681,1250,18671,4,2019-04-27,3,false,ef8a92a4-f34f-4609-856e-34939a5558a2
1682,1250,18671,5,2019-04-27,1,false,b3cda29d-93e6-4bbb-81ab-25670fab9035
1683,1667,18671,6,2019-04-27,2,true,1fab86e1-6d1a-46d4-9419-21d5a3462064
1684,1701,16793,1,2019-04-27,2,false,398114d6-b69e-446e-9d68-3b1d8a290d69
1685,1399,16793,2,2019-04-27,3,false,76d1a6fc-8092-4fb6-a095-cf7c1df3f755
1686,1317,16793,3,2019-04-27,3,false,23ca1332-41a1-4a28-aaeb-c918aafaf19b
1687,1960,16793,4,2019-04-27,4,false,a6f8e24f-f072-4519-9f45-9279bdd2be4e
1688,1317,16793,5,2019-05-04,3,false,833baf3f-7f08-4765-9635-eba8d1efcbc9
1689,1902,16793,6,2019-05-04,1,false,c080cc8b-1ddd-40ff-ad91-a9e295b85972
1690,1954,16793,7,2019-05-04,1,false,76608a5e-be55-494a-b158-563a07e5f3a8
1691,1128,16793,8,2019-05-04,3,true,cba52d09-bae3-4b10-aec1-4c8cbb6c73e3
1692,1796,11438,1,2019-05-04,2,false,06e0cf2a-54b8-43ac-b88d-81d625da9eea
1693,1317,11438,2,2019-05-04,1,false,b25617ce-3267-4b84-a19d-cf7c10d43852
1694,1250,11438,3,2019-05-04,4,true,e6d68139-2f74-450d-9817-cace366bf760
1695,1902,11786,1,2019-05-04,2,false,143a41a1-d4ab-415c-b7c6-77d600950013
1696,1667,11786,2,2019-05-04,4,false,807d951d-6ef9-4111-8cf2-5832aee0c7c6
1697,1434,11786,3,2019-05-04,2,false,54280d09-e1af-42df-bdd2-77fd3bb8cc06
1698,1674,11786,4,2019-05-04,3,false,dc6dcbdf-7f29-469d-9f0b-14247cce4d0c
1699,1434,11786,5,2019-05-04,4,true,1791ca25-3fcf-40d9-af55-4a2c0826d6e3
1700,1927,19375,1,2019-05-04,1,false,951a6320-a2d0-46e5-be80-739d0cb0c10b
1701,1674,19375,2,2019-05-04,4,false,be8436d3-55b0-446a-a541-9dec4f37b7ec
1702,1902,19375,3,2019-05-04,2,false,f1be406d-c832-4103-8f76-1b560266252d
1703,1902,19375,4,2019-05-04,3,false,ea44feb4-6621-48c0-bab6-97d545bb02f9
1704,1403,19375,5,2019-05-04,3,false,8b4bf13d-3d69-4b25-8ca2-65d2a4f4f3b0
1705,1403,19375,6,2019-05-04,4,false,7e22d87d-3f68-4fee-b9c3-f9ad1b90cdb8
1706,1674,19375,7,2019-05-04,3,false,c8780521-9756-4c45-a89f-2137c547f79a
1707,1960,19375,8,2019-05-04,3,false,97f442ce-7c3d-4750-babe-5478529cc207
1708,1789,19375,9,2019-05-04,4,true,78507a60-8303-4b88-a9d9-365fd758ebb4
1709,1859,19375,10,2019-05-04,3,false,eec1721d-e9e7-45cf-9b82-ebd74a73cf12
1710,1667,16693,1,2019-05-04,3,false,6ecfe302-327d-4b47-99b9-09826189912a
1711,1295,16693,2,2019-05-04,4,false,9d3e9dbc-7fed-4b73-9cff-4556b10794c6
1712,1690,16693,3,2019-05-04,1,false,acce557f-4bb2-4701-a97d-0f8011e5c8cb
1713,1399,16693,4,2019-05-04,2,false,d5d3bf06-7348-430a-9c62-e41c3e35321b
1714,1667,16693,5,2019-05-04,2,false,8bff6fdd-1d41-446d-8d82-42468bc4ccfc
1715,1690,16693,6,2019-05-04,4,true,4df493c3-d9a8-45aa-b514-e92a196df509
1716,1039,16538,1,2019-05-04,3,false,fab1db83-e86b-4787-a782-2b0c3b0b03af
1717,1701,16538,2,2019-05-04,4,false,ccc1101c-5425-4622-ad63-185767f1e860
1718,1295,16538,3,2019-05-04,2,false,0f7f9a0e-af62-41df-8a9d-2ec3dc8f6249
1719,1250,16538,4,2019-05-04,1,false,c75e9176-4f0f-4cf0-aa1c-262879ad540f
1720,1434,16538,5,2019-05-04,3,false,22551efa-a6ce-4436-bf54-ef4db380d449
1721,1667,16538,6,2019-05-04,2,false,0d5be37c-8e4d-4122-89e8-dc2eea17ccbc
1722,1789,16538,7,2019-05-04,4,false,a1b85147-a9bc-41d5-9ced-85b2264d14ff
1723,1434,16538,8,2019-05-04,1,false,a8f86bbd-3585-44a2-9893-4962b271f13d
1724,1809,16538,9,2019-05-04,1,true,4cd38a0e-c537-48ea-93c8-60aae1d40955
1725,1434,16538,10,2019-05-04,3,false,e4f497ad-2a22-41e5-a41f-dab5d126a715
1726,1960,15914,1,2019-05-04,1,false,844d6830-cc15-42f5-b065-600158ec3ded
